,Hotel_Name,Review,Rating,User_Location,Helpful_Votes,Number_Of_Rooms,Review_Title,Trip_Type,Ranking,Price_Range,Contributions,Low_Price_Room,High_Price_Room,B&B_Ranking,Hotel_Ranking,Spec_Lodge_Ranking
54,Grand_Hotel_du_Palais_Royal-Paris_Ile_de_France,The staff was super friendly & especially the Concierge Staff was wonderful!  Rooms little small but I know that's typical for France. Location was wonderful being so close to Louvre.  Made morning run fantastic running through the Tuileries Gardens to the Arc de Triomphe & next to Siene River.  Perfect to walking to so many things.,5.0,,None,68,Wonderful Location,,"['#49 of 1,868 hotels in Paris']",['US$387 - US$695 (Based on Average Rates for a Standard Room) '],2,387,695,0,49,0
55,Hotel_Europe_Saint_Severin-Paris_Ile_de_France,"Great place for a hotspot in the city and tourism. Walking distance to the museums, restaurants, bars, and shopping. I was my first time in the city and having this spot made it perfect. Room was cute and view breathtaking.",5.0,,None,59,Excellent,,"['#272 of 1,868 hotels in Paris']",['US$85 - US$430 (Based on Average Rates for a Standard Room) '],1,85,430,0,272,0
56,Hotel_Europe_Saint_Severin-Paris_Ile_de_France,"I stay at Hotel Europe Saint Severin on my last night in Paris. It was such a charming place, and the concierge team were very efficient, helpful and accommodating. My single room was very simple and basic, but had everything I needed for the night. The bed was cozy and the place was very clean. The highlight, though, was the cute balcony space. I loved sitting out here with a glass of champagne at night and a cafe au lait and pain au chocolat in the morning. The location is fantastic as well. I highly recommend this little gem in the 5th arrondissment.",5.0,"Madison, Wisconsin",None,59,Charming Hotel!,Trip type: Travelled on business,"['#272 of 1,868 hotels in Paris']",['US$85 - US$430 (Based on Average Rates for a Standard Room) '],1,85,430,0,272,0
57,Hotel_Europe_Saint_Severin-Paris_Ile_de_France,"The staff was ultra-friendly and helpful, good size room, enjoyable breakfast, and the location is as good as it gets. It can get a bit noisy at night, because of the restaurants around, but that is to be expected in such a central location. All in all - great experience. I'd definitely stay there again.",5.0,,None,59,Excellent service and location,,"['#272 of 1,868 hotels in Paris']",['US$85 - US$430 (Based on Average Rates for a Standard Room) '],1,85,430,0,272,0
58,Hotel_Europe_Saint_Severin-Paris_Ile_de_France,Everyone on staff was so gracious and helpful. We really felt comfortable and cared for. They even arranged an appointment for our COVID test required for our flight home. Rooms were clean and we were upgraded.,5.0,"Las Vegas, Nevada",3,59,Best Staff!,,"['#272 of 1,868 hotels in Paris']",['US$85 - US$430 (Based on Average Rates for a Standard Room) '],14,85,430,0,272,0
59,Hotel_Europe_Saint_Severin-Paris_Ile_de_France,"Lovely hotel with very kind staff. Their service is excellent. The Rooms was very tidy and clean with lovely interior design. Placed in a very central place, I would for sure use this hotel for my next stay In Paris",5.0,"Copenhagen, Denmark",None,59,Excellent service,,"['#272 of 1,868 hotels in Paris']",['US$85 - US$430 (Based on Average Rates for a Standard Room) '],2,85,430,0,272,0
60,Relais_Christine-Paris_Ile_de_France,"This was the ABSOLUTE best hotel I have ever stayed at!  Comfortable bed, beautiful accommodations, amazing water pressure, and the staff were so hospitable and friendly!  I would DEFINITELY stay at the Relais-Christine again!!!",5.0,,1,48,Awesomegyno,,"['#19 of 1,868 hotels in Paris']",['US$379 - US$600 (Based on Average Rates for a Standard Room) '],9,379,600,0,19,0
61,Relais_Christine-Paris_Ile_de_France,"I stayed for two nights at this hotel with my sister and we were both enchanted by everything about the place  the decoration, the staff, the facilities, the situation, all was perfect so I highly recommand this hotel for everyone who is looking for charm in this charming city of light!",5.0,,47,48,Absolute bliss hotel,,"['#19 of 1,868 hotels in Paris']",['US$379 - US$600 (Based on Average Rates for a Standard Room) '],33,379,600,0,19,0
62,Relais_Christine-Paris_Ile_de_France,"Wonderful time in Paris at this gem of a small hotel. It is truly a jewel box- small, tucked away in a quaint street in the heart of 6eme arrondisement, within walking distance to almost all things in the center of Paris. The team is gracious and enthusiastic and eager to please. The rooms are beautifully fitted out and immaculately clean. We felt so lucky to have stayed here.",5.0,"New York City, New York",144,48,Quaint and luxurious,,"['#19 of 1,868 hotels in Paris']",['US$379 - US$600 (Based on Average Rates for a Standard Room) '],523,379,600,0,19,0
63,Relais_Christine-Paris_Ile_de_France,"Everything about the Relais Christine met and maybe surpassed my expectations, the location, the room, the service.  The concierge was extremely helpful in arranging  my train reservations. suggesting places to eat.  I also loved the movie theater directly across the street from the hotel.",5.0,"Chicago, Illinois",6,48,Great Place to Stay,,"['#19 of 1,868 hotels in Paris']",['US$379 - US$600 (Based on Average Rates for a Standard Room) '],7,379,600,0,19,0
64,Relais_Christine-Paris_Ile_de_France,"Outstanding little hotel with great service ,The location is one of the best in Paris,can walk to everything ,the rooms are small but beautiful,room number 1 is very small but has a king size bed and a good size bathroom,but not a lot of room for luggage .has its own private little terrace ground level.I love that its on a quite side street but only two blocks away from all the restaurants,bars etc.Nothing wrong with this hotel,will be back.",5.0,"New York City, New York",33,48,"location,location,location",,"['#19 of 1,868 hotels in Paris']",['US$379 - US$600 (Based on Average Rates for a Standard Room) '],16,379,600,0,19,0
65,Hotel_Ekta-Paris_Ile_de_France,"We stayed two nights at Hotel Ekta.  We couldn't be more closer to the Champs Elysées yet at night, it was so quiet in the street. We slept so good! One of the most quiet hotels I've ever been to. Breakfast was ok, even during these strange Covid times. I would definitely like to see how the normal breakfast buffet is.  Upon arrival we got upgraded to a bigger room, which was a nice plus as well. The room was very tidy, the only ""minor"" point was no walk-in shower. If we ever visit Paris again, I know what hotel I will book again!",5.0,"Frasnes-Lez-Anvaing, Belgium",None,25,Perfect stay at a perfect location.,,"['#99 of 1,868 hotels in Paris']",['US$97 - US$549 (Based on Average Rates for a Standard Room) '],4,97,549,0,99,0
66,Hotel_Ekta-Paris_Ile_de_France,"Very clean hotel.  This hotel appears to be a newer hotel close to Champ Elysees.  The concierge is very helpful and speaks english well.  This hotel also has AC, which was a must for us.  We did not try the hotel restaurant, but the mornings always smelled like freshed baked croissants.",5.0,,None,25,Great Location,,"['#99 of 1,868 hotels in Paris']",['US$97 - US$549 (Based on Average Rates for a Standard Room) '],1,97,549,0,99,0
67,Hotel_Ekta-Paris_Ile_de_France,"I hope my French title has been correctly translated by GG Had a 4 night stay in this excellent trendy modern hotel. my wife booked room 502 which was an excellent room quite spacious with everything you need in there, even plug sockets for all countries appliances. Had a multi phone charger in room too. And oh yeah, the private balcony is the best part, it was excellent to sit outside in the evening before heading off to the Paris nightlife. Staff and service ''we couldn't ask for more.",5.0,"New Orleans, Louisiana",None,25,Très très jolie Hotel,,"['#99 of 1,868 hotels in Paris']",['US$97 - US$549 (Based on Average Rates for a Standard Room) '],1,97,549,0,99,0
68,Hotel_Ekta-Paris_Ile_de_France,"A great stay in this beautiful, small and centrally located hotel. The staff was super friendly, despite my late arrival everything worked out very well. The rooms are very clean, nothing was missing, the beds were comfortable, breakfast was like you know it from Paris and there was even a terrace in the hotel where you could smoke. All in all, an excellent place to stay, I will definitely be back.",5.0,"Heilbronn, Germany",None,25,"central, modern and top crew",Trip type: Travelled on business,"['#99 of 1,868 hotels in Paris']",['US$97 - US$549 (Based on Average Rates for a Standard Room) '],1,97,549,0,99,0
69,Hotel_Ekta-Paris_Ile_de_France,It is one of my favorite hotels ;  1.Great Design 2.Top Clealiness 3.Friendly Staff 4.Great Service 5.Great Location 6.Good room surface  Will definitely booknin this hotel whenever i stay in Paris...Keep up the great work,4.0,"Bordeaux, France",None,25,Perfect,Trip type: Travelled with family,"['#99 of 1,868 hotels in Paris']",['US$97 - US$549 (Based on Average Rates for a Standard Room) '],1,97,549,0,99,0
70,Palym_Hotel-Paris_Ile_de_France,"Perfect location, just next to the Gare de Lyon and lots of Restaurants/Bistrots. Just walk out of the hotel and discover many possibilities. If you are a shopping queen, this is not the area to stay. Very small rooms, but nicely decorated and clean. Friendly staff all over the hotel.",4.0,"Zurich, Switzerland",None,51,"Nice hotel, with excellent location to ""Gare de Lyon""",,"['#446 of 1,868 hotels in Paris']",['US$87 - US$225 (Based on Average Rates for a Standard Room) '],1,87,225,0,446,0
71,Palym_Hotel-Paris_Ile_de_France,"Very nice accomodation, near Gare du Lyon. Very clean, comfortable. The bed was very big and comfy, the shower was amazing. The only thing i would change is the toilet, is quite small, there is no room for legs, especially for tall persons. Will sure return.",5.0,,None,51,Hotel Palym,,"['#446 of 1,868 hotels in Paris']",['US$87 - US$225 (Based on Average Rates for a Standard Room) '],1,87,225,0,446,0
72,Palym_Hotel-Paris_Ile_de_France,"Hotel located in a busy location but quiet. Good for City Trips per Metro or walkink. Verry friendly staff, the house is modern but has charm. Clean room and a good breakfast. We got a good suggestion for lunch",5.0,,None,51,Nice Location - verry good Hotel - perfect stay,,"['#446 of 1,868 hotels in Paris']",['US$87 - US$225 (Based on Average Rates for a Standard Room) '],1,87,225,0,446,0
73,Palym_Hotel-Paris_Ile_de_France,"Clean, convenient, and next to the Gare de Lyon! The staff were friendly and helpful, and we enjoyed our stay. Easy walk to the Notre Dame, dining, and a small supermarket right down the street. We would stay here again!",5.0,"Kennebunkport, Maine",2,51,Great little hotel!,,"['#446 of 1,868 hotels in Paris']",['US$87 - US$225 (Based on Average Rates for a Standard Room) '],4,87,225,0,446,0
74,Palym_Hotel-Paris_Ile_de_France,"I have already been to the Hotel Palym three times and have always been very satisfied. The location directly at the Gare de Lyon is very practical and the metro in the train station offers a good connection to the center of Paris. The hotel is not particularly large and therefore somehow personal. The single rooms are not large, but have everything you need.",5.0,,None,51,Well located and good value for money,,"['#446 of 1,868 hotels in Paris']",['US$87 - US$225 (Based on Average Rates for a Standard Room) '],2,87,225,0,446,0
75,Pullman_Paris_Eiffel_Tower_Hotel-Paris_Ile_de_France,"The location of the hotel is perfect! 1 block away from the Eiffel Tower. We stayed at the hotel because we booked a room with a balcony view of the hotel. The view was amazing, literally right next to it.   Overall the hotel was great. Hotel was clean and front desk personnel were very helpful and welcoming.   On our last day we decided to get breakfast at the hotel since we were leaving on a an international flight. The breakfast was amazing and well stocked, but was kind of pricey, 30 euros for each adult.",5.0,"Stockton, California",4,460,Great stay for our honeymoon,,"['#834 of 1,868 hotels in Paris']",['US$268 - US$432 (Based on Average Rates for a Standard Room) '],20,268,432,0,834,0
